Order_ID,Product,Quantity_Ordered,Price_Each,Order_Date,Purchase_Address,order_datetime,revenue
177468,"Bose SoundSport Headphones",1,99.99,"04-12-2019 10:12","226 Park St, Los Angeles, CA 90001",NULL,99.99
177469,"34in Ultrawide Monitor",1,379.99,"04/22/19 10:04","293 10th St, San Francisco, CA 94016",NULL,379.99
177470,"Apple Airpods Headphones",1,150,"04/30/19 12:16","168 7th St, New York City, NY 10001",NULL,150.00
177471,"Lightning Charging Cable",1,14.95,"04/19/19 18:39","410 Forest St, San Francisco, CA 94016",NULL,14.95
177472,"Bose SoundSport Headphones",1,99.99,"04/23/19 18:14","399 West St, San Francisco, CA 94016",NULL,99.99
177473,"Macbook Pro Laptop",1,1700,"04-02-2019 18:24","844 12th St, New York City, NY 10001",NULL,1700.00
177474,"Wired Headphones",1,11.99,"04/30/19 18:37","768 North St, New York City, NY 10001",NULL,11.99
177475,"AAA Batteries (4-pack)",3,2.99,"04/30/19 08:40","187 Spruce St, San Francisco, CA 94016",NULL,8.97
177476,"Bose SoundSport Headphones",1,99.99,"04-03-2019 16:01","354 8th St, San Francisco, CA 94016",NULL,99.99
177477,"AAA Batteries (4-pack)",1,2.99,"04-03-2019 19:49","339 5th St, New York City, NY 10001",NULL,2.99
177478,"USB-C Charging Cable",1,11.95,"04/28/19 22:18","570 Elm St, Atlanta, GA 30301",NULL,11.95
177479,"ThinkPad Laptop",1,999.99,"04/27/19 10:39","941 Jefferson St, Boston, MA 02215",NULL,999.99
177480,"34in Ultrawide Monitor",1,379.99,"04/24/19 14:40","560 Lake St, Austin, TX 73301",NULL,379.99
177481,iPhone,1,700,"04/13/19 16:54","135 Forest St, Dallas, TX 75001",NULL,700.00
177482,"Bose SoundSport Headphones",1,99.99,"04/15/19 19:10","694 12th St, Portland, OR 97035",NULL,99.99
177483,"27in FHD Monitor",1,149.99,"04/28/19 22:55","904 Forest St, Portland, OR 97035",NULL,149.99
177484,"USB-C Charging Cable",1,11.95,"04/24/19 19:47","574 Willow St, Portland, ME 04101",NULL,11.95
177485,"Bose SoundSport Headphones",1,99.99,"04-06-2019 20:43","184 4th St, New York City, NY 10001",NULL,99.99
177486,"ThinkPad Laptop",1,999.99,"04/21/19 16:24","809 Highland St, Seattle, WA 98101",NULL,999.99
177486,"Google Phone",1,600,"04/21/19 16:24","809 Highland St, Seattle, WA 98101",NULL,600.00
177487,"Bose SoundSport Headphones",1,99.99,"04/23/19 10:04","770 Main St, Dallas, TX 75001",NULL,99.99
177488,"27in FHD Monitor",1,149.99,"04-03-2019 20:40","181 Meadow St, Boston, MA 02215",NULL,149.99
177489,"Bose SoundSport Headphones",1,99.99,"04-10-2019 20:18","364 Ridge St, San Francisco, CA 94016",NULL,99.99
177490,"AA Batteries (4-pack)",3,3.84,"04-08-2019 16:31","574 Park St, San Francisco, CA 94016",NULL,11.52
177491,"Apple Airpods Headphones",1,150,"04/15/19 20:42","459 Walnut St, San Francisco, CA 94016",NULL,150.00
177492,"ThinkPad Laptop",1,999.99,"04/15/19 09:14","60 Ridge St, San Francisco, CA 94016",NULL,999.99
177493,"Apple Airpods Headphones",1,150,"04/27/19 20:40","940 Church St, San Francisco, CA 94016",NULL,150.00
177494,"AA Batteries (4-pack)",1,3.84,"04/22/19 05:37","480 North St, Seattle, WA 98101",NULL,3.84
177495,"Flatscreen TV",1,300,"04/18/19 23:01","698 Cherry St, San Francisco, CA 94016",NULL,300.00
177496,iPhone,1,700,"04-07-2019 19:54","241 Walnut St, Los Angeles, CA 90001",NULL,700.00
177497,"ThinkPad Laptop",1,999.99,"04/16/19 10:30","135 6th St, San Francisco, CA 94016",NULL,999.99
177498,"Lightning Charging Cable",1,14.95,"04/22/19 15:42","624 8th St, Austin, TX 73301",NULL,14.95
177499,"Bose SoundSport Headphones",1,99.99,"04/27/19 13:18","92 Willow St, Los Angeles, CA 90001",NULL,99.99
177500,"Bose SoundSport Headphones",1,99.99,"04/24/19 17:30","841 South St, Boston, MA 02215",NULL,99.99
177501,"Wired Headphones",1,11.99,"04-10-2019 03:43","888 14th St, Seattle, WA 98101",NULL,11.99
177502,"AAA Batteries (4-pack)",2,2.99,"04/27/19 18:42","311 Meadow St, Dallas, TX 75001",NULL,5.98
177503,"Wired Headphones",1,11.99,"04/20/19 20:07","662 Cherry St, San Francisco, CA 94016",NULL,11.99
177504,"Google Phone",1,600,"04-10-2019 14:39","19 Cedar St, Boston, MA 02215",NULL,600.00
177504,"USB-C Charging Cable",1,11.95,"04-10-2019 14:39","19 Cedar St, Boston, MA 02215",NULL,11.95
177505,"ThinkPad Laptop",1,999.99,"04/30/19 16:04","823 Johnson St, Seattle, WA 98101",NULL,999.99
177506,iPhone,1,700,"04-02-2019 07:46","656 Pine St, Los Angeles, CA 90001",NULL,700.00
177506,"Apple Airpods Headphones",1,150,"04-02-2019 07:46","656 Pine St, Los Angeles, CA 90001",NULL,150.00
177507,"AAA Batteries (4-pack)",1,2.99,"04-09-2019 20:13","825 2nd St, Portland, OR 97035",NULL,2.99
177508,"Bose SoundSport Headphones",1,99.99,"04-07-2019 06:45","845 Lakeview St, San Francisco, CA 94016",NULL,99.99
177509,"AAA Batteries (4-pack)",1,2.99,"04/28/19 19:03","616 9th St, New York City, NY 10001",NULL,2.99
177510,"Bose SoundSport Headphones",1,99.99,"04/15/19 09:51","182 Main St, San Francisco, CA 94016",NULL,99.99
177511,iPhone,1,700,"04-07-2019 17:38","719 North St, Los Angeles, CA 90001",NULL,700.00
